order_id,order_date,ship_date,order_priority,country_code,product_id,sales_channel,units_sold,unit_price,unit_cost,product_name,country,region,sub_region,revenue,total_cost,profit,margin_%
547225844,2012-04-28,2012-05-30,L,IRL,3127,Offline,5143,81.73,56.67,Personal Care,Ireland,Europe,Northern Europe,420337.39,291453.81,128883.58000000002,30.661935641747217
547587192,2011-06-09,2011-07-14,M,UNKNOWN,2103,Online,2073,205.7,117.11,Cereal,,,,426416.1,242769.03,183647.06999999998,43.06757413709285
547625386,2015-09-25,2015-09-29,H,LUX,3127,Offline,3376,81.73,56.67,Personal Care,Luxembourg,Europe,Western Europe,275920.48000000004,191317.92,84602.56000000003,30.661935641747224
548015487,2016-09-19,2016-10-09,L,IRL,4594,Online,8815,9.33,6.92,Fruits,Ireland,Europe,Northern Europe,82243.95,60999.8,21244.149999999994,25.830653804930325
548343789,2014-12-04,2014-12-06,L,CYP,8969,Offline,5967,152.58,97.44,Snacks,Cyprus,Asia,Western Asia,910444.8600000001,581424.48,329020.3800000001,36.13841918993316
548403012,2012-03-23,2012-04-04,C,GBR,7940,Online,3493,668.27,502.54,Household,United Kingdom,Europe,Northern Europe,2334267.11,1755372.22,578894.8899999999,24.799856345489097
549048888,2014-10-31,2014-12-02,H,LUX,8681,Online,4622,651.21,524.96,Office Supplies,Luxembourg,Europe,Western Europe,3009892.62,2426365.12,583527.5,19.386987300563565
549058330,2017-04-03,2017-05-11,H,RUS,7940,Online,7416,668.27,502.54,Household,Russia,Europe,Eastern Europe,4955890.32,3726836.64,1229053.6800000002,24.7998563454891
549187934,2015-05-30,2015-07-17,H,SVK,8293,Online,5769,437.2,263.33,Cosmetics,Slovakia,Europe,Eastern Europe,2522206.8,1519150.77,1003056.0299999998,39.76898444647758
551118266,2016-07-16,2016-08-15,L,BIH,7331,Online,6997,255.28,159.42,Baby Food,Bosnia and Herzegovina,Europe,Southern Europe,1786194.16,1115461.74,670732.4199999999,37.55092447508618
552037513,2011-07-08,2011-08-05,M,CZE,2103,Online,9022,205.7,117.11,Cereal,Czech Republic,Europe,Eastern Europe,1855825.4,1056566.42,799258.98,43.067574137092855
552276551,2011-08-06,2011-09-24,L,CZE,8875,Offline,9759,421.89,364.69,Meat,Czech Republic,Europe,Eastern Europe,4117224.51,3559009.71,558214.7999999998,13.558036455000114
552931869,2016-08-16,2016-09-09,H,AND,8875,Offline,3682,421.89,364.69,Meat,Andorra,Europe,Southern Europe,1553398.98,1342788.58,210610.3999999999,13.558036455000114
553107821,2014-12-21,2015-01-13,M,CYP,3127,Online,5751,81.73,56.67,Personal Care,Cyprus,Asia,Western Asia,470029.23000000004,325909.17,144120.06000000006,30.661935641747224
554554927,2012-07-22,2012-08-06,C,SMR,2103,Offline,3981,205.7,117.11,Cereal,San Marino,Europe,Southern Europe,818891.7,466214.91,352676.79,43.06757413709285
554721438,2016-01-20,2016-01-28,H,PRT,1270,Offline,3256,47.45,31.79,Beverages,Portugal,Europe,Southern Europe,154497.2,103508.23999999999,50988.96000000002,33.003161222339315
556263816,2011-12-05,2011-12-07,M,ESP,1270,Online,9679,47.45,31.79,Beverages,Spain,Europe,Southern Europe,459268.55000000005,307695.41,151573.14000000007,33.003161222339315
556647908,2012-09-30,2012-10-29,C,GBR,5988,Online,3341,154.06,90.93,Vegetables,United Kingdom,Europe,Northern Europe,514714.46,303797.13,210917.33000000002,40.97754121770738
556947886,2011-04-05,2011-05-17,L,AND,2103,Online,2111,205.7,117.11,Cereal,Andorra,Europe,Southern Europe,434232.69999999995,247219.21,187013.48999999996,43.06757413709285
559183347,2014-04-14,2014-05-21,L,UKR,2103,Offline,3633,205.7,117.11,Cereal,Ukraine,Europe,Eastern Europe,747308.1,425460.63,321847.47,43.06757413709285
559417665,2013-02-25,2013-02-28,M,SRB,5988,Offline,2973,154.06,90.93,Vegetables,Serbia,Europe,Southern Europe,458020.38,270334.89,187685.49,40.97754121770738
560389268,2016-01-22,2016-02-22,M,SMR,5988,Offline,492,154.06,90.93,Vegetables,San Marino,Europe,Southern Europe,75797.52,44737.560000000005,31059.96,40.97754121770738
560762631,2015-07-03,2015-07-16,H,GBR,8681,Online,979,651.21,524.96,Office Supplies,United Kingdom,Europe,Northern Europe,637534.5900000001,513935.84,123598.75000000006,19.386987300563575
561534678,2014-01-02,2014-01-29,L,CYP,3127,Online,9445,81.73,56.67,Personal Care,Cyprus,Asia,Western Asia,771939.8500000001,535248.15,236691.70000000007,30.661935641747224
563939225,2010-11-11,2010-12-19,C,ISL,2455,Offline,1004,109.28,35.84,Clothes,Iceland,Europe,Northern Europe,109717.12,35983.36,73733.76,67.20351390922401
564173543,2017-04-21,2017-04-26,L,FIN,7331,Offline,343,255.28,159.42,Baby Food,Finland,Europe,Northern Europe,87561.04,54681.06,32879.979999999996,37.55092447508618
566428315,2012-03-16,2012-03-23,H,FIN,1270,Online,7581,47.45,31.79,Beverages,Finland,Europe,Northern Europe,359718.45,240999.99,118718.46000000002,33.00316122233931
567412793,2012-03-21,2012-03-27,M,CHE,4594,Offline,8910,9.33,6.92,Fruits,Switzerland,Europe,Western Europe,83130.3,61657.2,21473.100000000006,25.830653804930336
567751824,2011-10-21,2011-11-21,C,MLT,8293,Online,9236,437.2,263.33,Cosmetics,Malta,Europe,Southern Europe,4037979.1999999997,2432115.88,1605863.3199999998,39.76898444647758
569170606,2017-04-07,2017-04-13,M,LVA,8969,Offline,9085,152.58,97.44,Snacks,Latvia,Europe,Northern Europe,1386189.3,885242.4,500946.9,36.13841918993315
569864976,2015-10-18,2015-11-30,M,CHE,2103,Offline,4565,205.7,117.11,Cereal,Switzerland,Europe,Western Europe,939020.5,534607.15,404413.35,43.06757413709285
569941365,2016-10-24,2016-11-26,M,AND,7331,Online,7170,255.28,159.42,Baby Food,Andorra,Europe,Southern Europe,1830357.6,1143041.4,687316.2000000002,37.55092447508619
570476520,2010-12-20,2010-12-24,L,ALB,7940,Online,5534,668.27,502.54,Household,Albania,Europe,Southern Europe,3698206.1799999997,2781056.3600000003,917149.8199999994,24.799856345489083
570703542,2010-09-19,2010-11-03,C,ISL,3127,Offline,2715,81.73,56.67,Personal Care,Iceland,Europe,Northern Europe,221896.95,153859.05000000002,68037.9,30.661935641747213
571161448,2014-08-25,2014-09-30,L,CZE,7940,Online,8220,668.27,502.54,Household,Czech Republic,Europe,Eastern Europe,5493179.399999999,4130878.8000000003,1362300.5999999992,24.799856345489086
571323239,2016-12-07,2017-01-01,M,ARM,5988,Online,6097,154.06,90.93,Vegetables,Armenia,Asia,Western Asia,939303.8200000001,554400.2100000001,384903.61,40.97754121770738
572634732,2016-03-14,2016-04-01,H,ROU,2103,Online,4197,205.7,117.11,Cereal,Romania,Europe,Eastern Europe,863322.8999999999,491510.67,371812.2299999999,43.06757413709285
574247491,2012-12-05,2012-12-17,H,CZE,7940,Offline,1448,668.27,502.54,Household,Czech Republic,Europe,Eastern Europe,967654.96,727677.92,239977.03999999992,24.79985634548909
574925124,2017-06-28,2017-07-13,M,UKR,8293,Offline,1975,437.2,263.33,Cosmetics,Ukraine,Europe,Eastern Europe,863470.0,520076.74999999994,343393.25000000006,39.76898444647759
575479590,2011-02-04,2011-03-22,L,AND,8969,Online,6054,152.58,97.44,Snacks,Andorra,Europe,Southern Europe,923719.3200000001,589901.76,333817.56000000006,36.13841918993315
575552117,2015-04-03,2015-04-26,C,AUT,8681,Offline,7516,651.21,524.96,Office Supplies,Austria,Europe,Western Europe,4894494.36,3945599.3600000003,948895.0,19.386987300563565
575583016,2012-11-08,2012-11-24,C,BIH,8681,Offline,6660,651.21,524.96,Office Supplies,Bosnia and Herzegovina,Europe,Southern Europe,4337058.600000001,3496233.6,840825.0000000005,19.386987300563575
575758969,2011-03-15,2011-03-29,H,FRA,3127,Online,8729,81.73,56.67,Personal Care,France,Europe,Western Europe,713421.17,494672.43,218748.74000000005,30.661935641747224
576944720,2016-09-30,2016-10-09,L,ALB,8293,Offline,9619,437.2,263.33,Cosmetics,Albania,Europe,Southern Europe,4205426.8,2532971.27,1672455.5299999998,39.76898444647758
577530944,2012-04-22,2012-05-15,C,CZE,3127,Online,3095,81.73,56.67,Personal Care,Czech Republic,Europe,Eastern Europe,252954.35,175393.65,77560.70000000001,30.661935641747217
578356206,2015-07-09,2015-07-15,M,ISL,8875,Online,7309,421.89,364.69,Meat,Iceland,Europe,Northern Europe,3083594.01,2665519.21,418074.7999999998,13.558036455000114
578666484,2013-03-24,2013-04-11,H,RUS,4594,Offline,9127,9.33,6.92,Fruits,Russia,Europe,Eastern Europe,85154.91,63158.84,21996.070000000007,25.830653804930336
579094779,2010-12-08,2010-12-11,M,CYP,5988,Offline,5869,154.06,90.93,Vegetables,Cyprus,Asia,Western Asia,904178.14,533668.17,370509.97,40.97754121770738
579463422,2016-09-28,2016-11-01,L,EST,4594,Online,4958,9.33,6.92,Fruits,Estonia,Europe,Northern Europe,46258.14,34309.36,11948.779999999999,25.830653804930332
580314862,2016-05-06,2016-05-12,C,ISL,7331,Offline,6918,255.28,159.42,Baby Food,Iceland,Europe,Northern Europe,1766027.04,1102867.5599999998,663159.4800000002,37.55092447508619
580342328,2011-09-10,2011-10-14,H,ARM,2103,Offline,5046,205.7,117.11,Cereal,Armenia,Asia,Western Asia,1037962.2,590937.0599999999,447025.14,43.067574137092855
580463349,2011-10-10,2011-11-08,C,UKR,2103,Offline,859,205.7,117.11,Cereal,Ukraine,Europe,Eastern Europe,176696.3,100597.49,76098.80999999998,43.06757413709285
580569350,2011-06-10,2011-07-03,M,IRL,1270,Offline,2227,47.45,31.79,Beverages,Ireland,Europe,Northern Europe,105671.15000000001,70796.33,34874.82000000001,33.00316122233931
580782210,2015-02-16,2015-02-20,C,UNKNOWN,8681,Online,5217,651.21,524.96,Office Supplies,,,,3397362.5700000003,2738716.3200000003,658646.25,19.386987300563565
581193768,2011-04-18,2011-04-24,M,CYP,8969,Online,7006,152.58,97.44,Snacks,Cyprus,Asia,Western Asia,1068975.48,682664.64,386310.83999999997,36.138419189933146
582560193,2016-05-25,2016-05-28,L,HRV,7940,Online,1362,668.27,502.54,Household,Croatia,Europe,Southern Europe,910183.74,684459.48,225724.26,24.7998563454891
582563626,2011-01-31,2011-02-19,M,UNKNOWN,7940,Online,2378,668.27,502.54,Household,,,,1589146.06,1195040.12,394105.93999999994,24.799856345489093
582836139,2014-03-31,2014-04-05,H,AND,8681,Online,3020,651.21,524.96,Office Supplies,Andorra,Europe,Southern Europe,1966654.2000000002,1585379.2000000002,381275.0,19.386987300563565
583089339,2010-05-22,2010-06-26,C,GRC,8293,Online,7948,437.2,263.33,Cosmetics,Greece,Europe,Southern Europe,3474865.6,2092946.8399999999,1381918.7600000002,39.76898444647759
583451974,2016-01-11,2016-02-05,H,UNKNOWN,8969,Offline,5260,152.58,97.44,Snacks,,,,802570.8,512534.39999999997,290036.4000000001,36.13841918993316
583654105,2010-10-07,2010-10-19,C,PRT,8969,Online,5075,152.58,97.44,Snacks,Portugal,Europe,Southern Europe,774343.5000000001,494508.0,279835.5000000001,36.13841918993316
585362994,2010-02-20,2010-04-11,L,SVK,7940,Offline,773,668.27,502.54,Household,Slovakia,Europe,Eastern Europe,516572.70999999996,388463.42000000004,128109.28999999992,24.799856345489086
585677134,2012-04-13,2012-05-04,H,DNK,8969,Online,3734,152.58,97.44,Snacks,Denmark,Europe,Northern Europe,569733.7200000001,363840.95999999996,205892.76000000013,36.13841918993317
586812674,2013-03-15,2013-03-31,M,RUS,8681,Offline,9766,651.21,524.96,Office Supplies,Russia,Europe,Eastern Europe,6359716.86,5126759.36,1232957.5,19.386987300563565
587598884,2015-05-05,2015-06-13,H,GRC,2103,Online,2422,205.7,117.11,Cereal,Greece,Europe,Southern Europe,498205.39999999997,283640.42,214564.97999999998,43.06757413709285
587799727,2011-02-15,2011-03-27,L,SMR,7331,Offline,1856,255.28,159.42,Baby Food,San Marino,Europe,Southern Europe,473799.68,295883.51999999996,177916.16000000003,37.55092447508619
587846076,2011-04-26,2011-05-24,C,SWE,3127,Online,5572,81.73,56.67,Personal Care,Sweden,Europe,Northern Europe,455399.56,315765.24,139634.32,30.661935641747217
588528859,2011-09-11,2011-10-12,L,GRC,3127,Online,7623,81.73,56.67,Personal Care,Greece,Europe,Southern Europe,623027.79,431995.41000000003,191032.38,30.661935641747217
589842927,2016-06-09,2016-07-28,M,ITA,3127,Offline,6485,81.73,56.67,Personal Care,Italy,Europe,Southern Europe,530019.05,367504.95,162514.10000000003,30.661935641747217
591287887,2010-09-20,2010-10-02,L,FIN,4594,Offline,4080,9.33,6.92,Fruits,Finland,Europe,Northern Europe,38066.4,28233.6,9832.800000000003,25.830653804930336
591774117,2014-05-08,2014-05-30,M,SMR,2103,Online,7967,205.7,117.11,Cereal,San Marino,Europe,Southern Europe,1638811.9,933015.37,705796.5299999999,43.06757413709285
593018233,2012-11-05,2012-12-11,M,CYP,8969,Online,6128,152.58,97.44,Snacks,Cyprus,Asia,Western Asia,935010.2400000001,597112.32,337897.92000000016,36.13841918993316
593158566,2012-05-17,2012-06-25,C,CYP,2455,Online,7656,109.28,35.84,Clothes,Cyprus,Asia,Western Asia,836647.68,274391.04000000004,562256.64,67.20351390922401
594699656,2016-11-14,2016-12-30,L,MNE,3127,Offline,3699,81.73,56.67,Personal Care,Montenegro,Europe,Southern Europe,302319.27,209622.33000000002,92696.94,30.661935641747217
594813811,2012-06-08,2012-06-17,M,NOR,3127,Offline,7480,81.73,56.67,Personal Care,Norway,Europe,Northern Europe,611340.4,423891.60000000003,187448.8,30.661935641747213
594991052,2017-04-22,2017-06-06,M,LUX,8969,Offline,9929,152.58,97.44,Snacks,Luxembourg,Europe,Western Europe,1514966.82,967481.76,547485.06,36.13841918993315
595385873,2011-12-07,2011-12-21,M,LUX,3127,Offline,6765,81.73,56.67,Personal Care,Luxembourg,Europe,Western Europe,552903.4500000001,383372.55,169530.90000000008,30.661935641747228
595395314,2014-05-10,2014-05-30,M,SMR,1270,Offline,9559,47.45,31.79,Beverages,San Marino,Europe,Southern Europe,453574.55000000005,303880.61,149693.94000000006,33.003161222339315
595496594,2012-10-24,2012-11-04,H,BGR,3127,Offline,9530,81.73,56.67,Personal Care,Bulgaria,Europe,Eastern Europe,778886.9,540065.1,238821.80000000005,30.661935641747224
595922315,2012-08-12,2012-09-04,M,DNK,8875,Offline,5510,421.89,364.69,Meat,Denmark,Europe,Northern Europe,2324613.9,2009441.9,315172.0,13.558036455000119
596166074,2013-11-27,2014-01-13,H,DEU,7331,Offline,7644,255.28,159.42,Baby Food,Germany,Europe,Western Europe,1951360.32,1218606.48,732753.8400000001,37.550924475086184
597105491,2012-09-06,2012-10-20,M,MKD,8969,Offline,5639,152.58,97.44,Snacks,Macedonia,Europe,Southern Europe,860398.6200000001,549464.16,310934.4600000001,36.13841918993315
597839343,2014-06-18,2014-07-26,C,DNK,3127,Offline,2802,81.73,56.67,Personal Care,Denmark,Europe,Northern Europe,229007.46000000002,158789.34,70218.12000000002,30.661935641747224
598404109,2014-11-03,2014-11-18,H,UNKNOWN,4594,Online,9929,9.33,6.92,Fruits,,,,92637.57,68708.68,23928.890000000014,25.83065380493035
599624192,2012-09-03,2012-09-21,L,SRB,1270,Online,978,47.45,31.79,Beverages,Serbia,Europe,Southern Europe,46406.100000000006,31090.62,15315.480000000007,33.003161222339315
599997556,2012-02-13,2012-02-14,H,UNKNOWN,1270,Offline,1465,47.45,31.79,Beverages,,,,69514.25,46572.35,22941.9,33.00316122233931
600515115,2015-07-12,2015-08-30,M,CYP,4594,Offline,4622,9.33,6.92,Fruits,Cyprus,Asia,Western Asia,43123.26,31984.239999999998,11139.020000000004,25.830653804930343
601422345,2010-03-04,2010-03-20,C,NLD,1270,Online,3092,47.45,31.79,Beverages,Netherlands,Europe,Western Europe,146715.40000000002,98294.68,48420.72000000003,33.00316122233932
601588857,2013-09-01,2013-09-10,H,UNKNOWN,2455,Offline,2366,109.28,35.84,Clothes,,,,258556.48,84797.44,173759.04,67.20351390922401
601886260,2014-04-09,2014-05-27,C,FRA,4594,Offline,374,9.33,6.92,Fruits,France,Europe,Western Europe,3489.42,2588.08,901.3400000000001,25.830653804930336
601894414,2010-03-02,2010-03-19,M,SVK,8681,Offline,2787,651.21,524.96,Office Supplies,Slovakia,Europe,Eastern Europe,1814922.27,1463063.52,351858.75,19.386987300563565
602264344,2014-12-04,2015-01-07,H,MLT,8681,Offline,2258,651.21,524.96,Office Supplies,Malta,Europe,Southern Europe,1470432.1800000002,1185359.6800000002,285072.5,19.38698730056356
602301251,2012-09-11,2012-09-27,M,ITA,2455,Offline,3180,109.28,35.84,Clothes,Italy,Europe,Southern Europe,347510.4,113971.20000000001,233539.2,67.20351390922401
602357041,2015-04-24,2015-05-05,L,RUS,3127,Online,9689,81.73,56.67,Personal Care,Russia,Europe,Eastern Europe,791881.9700000001,549075.63,242806.34000000008,30.661935641747224
604124295,2015-03-16,2015-04-02,C,MKD,8875,Online,2659,421.89,364.69,Meat,Macedonia,Europe,Southern Europe,1121805.51,969710.71,152094.80000000005,13.558036455000122
604494225,2012-05-22,2012-06-25,L,GEO,3127,Offline,2129,81.73,56.67,Personal Care,Georgia,Asia,Western Asia,174003.17,120650.43000000001,53352.740000000005,30.661935641747217
605029380,2014-02-12,2014-02-18,H,FRA,4594,Offline,493,9.33,6.92,Fruits,France,Europe,Western Europe,4599.69,3411.56,1188.1299999999997,25.830653804930325
606118571,2014-11-06,2014-11-18,H,ROU,5988,Offline,2809,154.06,90.93,Vegetables,Romania,Europe,Eastern Europe,432754.54,255422.37000000002,177332.16999999995,40.97754121770738
606224572,2014-07-08,2014-07-15,M,DNK,8293,Offline,4177,437.2,263.33,Cosmetics,Denmark,Europe,Northern Europe,1826184.4,1099929.41,726254.99,39.76898444647758
607620608,2010-09-12,2010-09-20,H,UNKNOWN,1270,Online,7296,47.45,31.79,Beverages,,,,346195.2,231939.84,114255.36000000002,33.00316122233931
607756221,2016-08-03,2016-08-11,H,LVA,7940,Online,7426,668.27,502.54,Household,Latvia,Europe,Northern Europe,4962573.02,3731862.04,1230710.9799999995,24.79985634548909
608374631,2016-04-11,2016-04-12,M,ITA,5988,Offline,428,154.06,90.93,Vegetables,Italy,Europe,Southern Europe,65937.68000000001,38918.04,27019.640000000007,40.97754121770739
608451879,2014-01-27,2014-03-01,C,UNKNOWN,7331,Online,3287,255.28,159.42,Baby Food,,,,839105.36,524013.54,315091.82,37.550924475086184
609939754,2013-11-10,2013-11-30,M,BEL,4594,Online,3582,9.33,6.92,Fruits,Belgium,Europe,Western Europe,33420.06,24787.44,8632.619999999999,25.830653804930332
609952628,2010-12-20,2011-01-31,M,RUS,8875,Online,7392,421.89,364.69,Meat,Russia,Europe,Eastern Europe,3118610.88,2695788.48,422822.3999999999,13.558036455000117
611766231,2011-01-21,2011-02-26,C,NLD,7331,Offline,4077,255.28,159.42,Baby Food,Netherlands,Europe,Western Europe,1040776.56,649955.34,390821.2200000001,37.550924475086184
611791121,2016-01-25,2016-03-03,C,UKR,8969,Offline,1443,152.58,97.44,Snacks,Ukraine,Europe,Eastern Europe,220172.94000000003,140605.91999999998,79567.02000000005,36.13841918993317
613166129,2011-09-02,2011-10-21,M,BLR,8293,Offline,8338,437.2,263.33,Cosmetics,Belarus,Europe,Eastern Europe,3645373.6,2195645.54,1449728.06,39.76898444647758
614054477,2016-08-12,2016-08-16,C,BLR,5988,Online,1220,154.06,90.93,Vegetables,Belarus,Europe,Eastern Europe,187953.2,110934.6,77018.6,40.97754121770738
614321839,2016-05-23,2016-07-05,H,SMR,8875,Online,339,421.89,364.69,Meat,San Marino,Europe,Southern Europe,143020.71,123629.91,19390.79999999999,13.55803645500011
614597785,2014-03-29,2014-05-14,C,MNE,8293,Offline,1997,437.2,263.33,Cosmetics,Montenegro,Europe,Southern Europe,873088.4,525870.01,347218.39,39.76898444647758
615080583,2015-08-11,2015-09-19,C,PRT,2103,Online,4868,205.7,117.11,Cereal,Portugal,Europe,Southern Europe,1001347.6,570091.48,431256.12,43.067574137092855
615290009,2017-01-14,2017-01-18,M,DEU,8875,Offline,6842,421.89,364.69,Meat,Germany,Europe,Western Europe,2886571.38,2495208.98,391362.3999999999,13.558036455000117
616775310,2011-05-07,2011-05-24,C,UNKNOWN,8681,Offline,6375,651.21,524.96,Office Supplies,,,,4151463.75,3346620.0,804843.75,19.386987300563565
621577537,2015-09-09,2015-09-16,L,ARM,7940,Offline,7461,668.27,502.54,Household,Armenia,Asia,Western Asia,4985962.47,3749450.94,1236511.5299999998,24.799856345489097
622441852,2012-05-26,2012-05-28,L,SVN,2455,Online,3231,109.28,35.84,Clothes,Slovenia,Europe,Southern Europe,353083.68,115799.04000000001,237284.63999999998,67.20351390922401
623821580,2016-10-15,2016-10-31,L,BIH,4594,Offline,1523,9.33,6.92,Fruits,Bosnia and Herzegovina,Europe,Southern Europe,14209.59,10539.16,3670.4300000000003,25.830653804930332
624348151,2012-11-14,2012-12-08,C,UKR,8681,Online,7347,651.21,524.96,Office Supplies,Ukraine,Europe,Eastern Europe,4784439.87,3856881.12,927558.75,19.386987300563565
624398362,2017-06-30,2017-07-24,C,BLR,8681,Offline,2206,651.21,524.96,Office Supplies,Belarus,Europe,Eastern Europe,1436569.26,1158061.76,278507.5,19.386987300563565
624940383,2016-03-02,2016-03-30,H,GBR,8293,Offline,2602,437.2,263.33,Cosmetics,United Kingdom,Europe,Northern Europe,1137594.4,685184.6599999999,452409.74,39.76898444647758
625751483,2015-09-29,2015-10-01,H,SMR,3127,Offline,2624,81.73,56.67,Personal Care,San Marino,Europe,Southern Europe,214459.52000000002,148702.08000000002,65757.44,30.661935641747213
626011979,2011-01-02,2011-01-11,L,MCO,2455,Offline,9711,109.28,35.84,Clothes,Monaco,Europe,Western Europe,1061218.08,348042.24000000005,713175.8400000001,67.20351390922401
626109397,2012-08-07,2012-09-15,C,UKR,2103,Online,8539,205.7,117.11,Cereal,Ukraine,Europe,Eastern Europe,1756472.2999999998,1000002.29,756470.0099999998,43.06757413709285
626322257,2016-04-15,2016-05-05,M,UNKNOWN,3127,Offline,1529,81.73,56.67,Personal Care,,,,124965.17000000001,86648.43000000001,38316.740000000005,30.661935641747217
626453149,2013-05-24,2013-06-10,C,PRT,8293,Offline,263,437.2,263.33,Cosmetics,Portugal,Europe,Southern Europe,114983.59999999999,69255.79,45727.81,39.76898444647758
627003753,2010-02-19,2010-03-26,M,ROU,8875,Offline,3199,421.89,364.69,Meat,Romania,Europe,Eastern Europe,1349626.1099999999,1166643.31,182982.7999999998,13.558036455000105
627432048,2015-06-02,2015-06-23,C,CYP,3127,Online,9941,81.73,56.67,Personal Care,Cyprus,Asia,Western Asia,812477.93,563356.47,249121.46000000008,30.661935641747224
628055179,2016-04-26,2016-05-13,M,EST,8681,Offline,4339,651.21,524.96,Office Supplies,Estonia,Europe,Northern Europe,2825600.19,2277801.44,547798.75,19.386987300563565
628515231,2015-12-25,2016-02-01,L,SVK,5988,Online,479,154.06,90.93,Vegetables,Slovakia,Europe,Eastern Europe,73794.74,43555.47,30239.270000000004,40.97754121770739
628595054,2011-09-08,2011-10-21,M,HUN,4594,Offline,4100,9.33,6.92,Fruits,Hungary,Europe,Eastern Europe,38253.0,28372.0,9881.0,25.830653804930332
629301440,2010-07-19,2010-07-29,L,IRL,7331,Offline,3135,255.28,159.42,Baby Food,Ireland,Europe,Northern Europe,800302.8,499781.69999999995,300521.1000000001,37.55092447508619
630219399,2014-02-21,2014-03-14,L,SRB,7331,Offline,4780,255.28,159.42,Baby Food,Serbia,Europe,Southern Europe,1220238.4,762027.6,458210.79999999993,37.55092447508618
630931794,2013-03-03,2013-04-01,H,MNE,7331,Offline,5593,255.28,159.42,Baby Food,Montenegro,Europe,Southern Europe,1427781.04,891636.0599999999,536144.9800000001,37.550924475086184
631172120,2012-03-15,2012-04-20,C,GEO,8875,Offline,6711,421.89,364.69,Meat,Georgia,Asia,Western Asia,2831303.79,2447434.59,383869.2000000002,13.558036455000124
631460940,2014-09-25,2014-10-05,M,SVN,8875,Offline,2180,421.89,364.69,Meat,Slovenia,Europe,Southern Europe,919720.2,795024.2,124696.0,13.558036455000119
631463515,2012-08-21,2012-09-25,L,CZE,2455,Offline,2942,109.28,35.84,Clothes,Czech Republic,Europe,Eastern Europe,321501.76,105441.28000000001,216060.47999999998,67.203513909224
633312737,2011-07-17,2011-08-11,L,FRA,8875,Offline,167,421.89,364.69,Meat,France,Europe,Western Europe,70455.63,60903.23,9552.400000000001,13.558036455000119
633806264,2014-04-15,2014-04-26,M,FRA,2455,Online,6213,109.28,35.84,Clothes,France,Europe,Western Europe,678956.64,222673.92,456282.72,67.20351390922401
633992946,2014-01-04,2014-01-06,H,HUN,4594,Offline,1456,9.33,6.92,Fruits,Hungary,Europe,Eastern Europe,13584.48,10075.52,3508.959999999999,25.830653804930325
634033286,2014-01-14,2014-01-15,M,NOR,3127,Offline,3394,81.73,56.67,Personal Care,Norway,Europe,Northern Europe,277391.62,192337.98,85053.63999999998,30.661935641747213
636278617,2014-02-02,2014-03-22,H,ITA,4594,Online,7837,9.33,6.92,Fruits,Italy,Europe,Southern Europe,73119.21,54232.04,18887.170000000006,25.830653804930336
636360585,2013-02-05,2013-03-08,H,PRT,2103,Offline,2093,205.7,117.11,Cereal,Portugal,Europe,Southern Europe,430530.1,245111.23,185418.86999999997,43.06757413709285
636907756,2015-02-26,2015-04-01,C,GEO,5988,Online,4013,154.06,90.93,Vegetables,Georgia,Asia,Western Asia,618242.78,364902.09,253340.69,40.97754121770738
637040793,2015-07-26,2015-08-04,L,SVK,8969,Online,3382,152.58,97.44,Snacks,Slovakia,Europe,Eastern Europe,516025.56000000006,329542.08,186483.48000000004,36.13841918993315
637188422,2014-03-20,2014-04-29,C,FRA,8293,Online,7069,437.2,263.33,Cosmetics,France,Europe,Western Europe,3090566.8,1861479.7699999998,1229087.03,39.76898444647759
638041150,2012-10-09,2012-11-28,L,BIH,7331,Online,9410,255.28,159.42,Baby Food,Bosnia and Herzegovina,Europe,Southern Europe,2402184.8,1500142.2,902042.5999999999,37.55092447508618
638314521,2012-09-17,2012-10-15,H,UNKNOWN,8875,Online,306,421.89,364.69,Meat,,,,129098.34,111595.14,17503.199999999997,13.558036455000117
638593900,2012-10-26,2012-12-12,L,SWE,8293,Online,2981,437.2,263.33,Cosmetics,Sweden,Europe,Northern Europe,1303293.2,784986.73,518306.47,39.76898444647758
638856971,2013-07-24,2013-08-21,M,BLR,3127,Online,829,81.73,56.67,Personal Care,Belarus,Europe,Eastern Europe,67754.17,46979.43,20774.739999999998,30.661935641747213
638937652,2013-08-12,2013-09-06,L,NOR,4594,Offline,4705,9.33,6.92,Fruits,Norway,Europe,Northern Europe,43897.65,32558.6,11339.050000000003,25.830653804930336
638957822,2017-05-31,2017-06-24,M,SVK,1270,Online,673,47.45,31.79,Beverages,Slovakia,Europe,Eastern Europe,31933.850000000002,21394.67,10539.180000000004,33.003161222339315
639126908,2011-03-30,2011-05-10,C,BIH,2103,Online,710,205.7,117.11,Cereal,Bosnia and Herzegovina,Europe,Southern Europe,146047.0,83148.1,62898.899999999994,43.06757413709285
640295922,2015-04-01,2015-04-03,M,BIH,7331,Online,6647,255.28,159.42,Baby Food,Bosnia and Herzegovina,Europe,Southern Europe,1696846.16,1059664.74,637181.4199999999,37.55092447508618
640394628,2015-10-19,2015-11-07,H,BIH,8681,Offline,5856,651.21,524.96,Office Supplies,Bosnia and Herzegovina,Europe,Southern Europe,3813485.7600000002,3074165.7600000002,739320.0,19.386987300563565
640476596,2014-10-21,2014-10-24,H,ISL,4594,Online,112,9.33,6.92,Fruits,Iceland,Europe,Northern Europe,1044.96,775.04,269.9200000000001,25.830653804930336
